;pmid;lead_time;is_web_direct;checkin_date_index;stay_length;booking_status;nb_adults;child_presence;eligible_to_earn_points;points;stay_catotal_eur;hotel_brand;hotel_brand_positionning;hotel_rooms;hotel_sales_organisation;hotel_class;hotel_location_type;hotel_continent;hotel_euro_market;environment_type;declared_stay_type;is_all_member;type_member;is_member_ibis_business;is_member_business_plus;is_member_accor_plus;is_meeting_planner;booking_date_year;booking_date_month;booking_date_day_name;booking_date_is_weekend;checkin_date_year;checkin_date_month;checkin_date_day_name;checkin_date_is_weekend;checkout_date_year;checkout_date_month;checkout_date_day_name;checkout_date_is_weekend;gap_bkg_stay_nights
166;57;1.0;1;6;1;A;2.0;0;1;101;89.3;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;1.0;Tuesday;0;2022;2;Friday;0;2022;3;Friday;0;0.0
167;57;0.0;1;1;2;A;1.0;0;1;248;218.5;IBIS STYLES;Economy;72;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;6.0;Saturday;1;2021;6;Saturday;1;2021;8;Thursday;0;0.0
168;57;3.0;1;5;3;A;1.0;0;1;60;175.5;ADAGIO ACCESS;Economy;111;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;12.0;Tuesday;0;2021;12;Friday;0;2022;3;Tuesday;0;0.0
169;57;0.0;1;6;1;A;1.0;0;1;119;104.5;IBIS STYLES;Economy;99;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Platinum;0;0;0;0;2022.0;7.0;Saturday;1;2022;7;Saturday;1;2022;7;Sunday;1;0.0
170;57;1.0;1;3;2;A;1.0;0;1;263;231.8;IBIS HOTELS;Economy;326;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;10.0;Tuesday;0;2021;10;Wednesday;0;2021;10;Friday;0;0.0
171;57;0.0;1;2;1;A;1.0;0;1;119;104.5;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;1.0;Sunday;1;2022;1;Sunday;1;2022;2;Wednesday;0;0.0
173;57;1.0;1;3;2;A;1.0;0;1;177;155.7;IBIS STYLES;Economy;72;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;9.0;Friday;0;2021;10;Sunday;1;2021;12;Friday;0;0.0
175;57;1.0;1;2;1;A;1.0;0;1;124;109.25;IBIS HOTELS;Economy;264;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;9.0;Monday;0;2021;9;Tuesday;0;2021;9;Wednesday;0;0.0
176;57;0.0;1;5;4;A;1.0;0;1;99;217.3;ADAGIO ACCESS;Economy;95;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;3.0;Friday;0;2022;3;Friday;0;2022;3;Tuesday;0;0.0
177;57;1.0;1;1;1;A;1.0;0;1;110;96.9;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;11.0;Sunday;1;2021;11;Monday;0;2021;11;Tuesday;0;0.0
178;57;1.0;1;2;2;A;1.0;0;1;270;237.5;IBIS HOTELS;Economy;264;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;9.0;Monday;0;2021;9;Tuesday;0;2021;9;Thursday;0;0.0
179;57;1.0;1;1;4;A;1.0;0;1;449;395.2;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;11.0;Sunday;1;2021;11;Monday;0;2021;11;Friday;0;0.0
180;57;4.0;1;1;4;A;1.0;0;1;440;387.6;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;10.0;Monday;0;2022;3;Monday;0;2022;3;Friday;0;0.0
181;57;1.0;1;7;2;A;2.0;0;1;341;297.48;IBIS HOTELS;Economy;225;Northern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Platinum;0;0;0;0;2022.0;7.0;Saturday;1;2022;7;Sunday;1;2022;7;Tuesday;0;0.0
183;57;1.0;1;6;1;A;2.0;0;1;19;104.5;IBIS STYLES;Economy;99;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;3.0;Friday;0;2021;4;Monday;0;2021;5;Wednesday;0;0.0
185;57;31.0;1;2;2;A;1.0;0;1;203;178.2;IBIS STYLES;Economy;62;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;10.0;Saturday;1;2021;11;Tuesday;0;2021;11;Thursday;0;0.0
186;57;2.0;1;1;2;A;1.0;0;1;167;146.7;IBIS STYLES;Economy;72;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;5.0;Thursday;0;2021;7;Tuesday;0;2021;9;Monday;0;0.0
187;57;1.0;1;2;2;A;1.0;0;1;220;193.8;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;7.0;Saturday;1;2022;8;Tuesday;0;2022;10;Sunday;1;0.0
189;57;1.0;1;6;1;A;2.0;0;1;101;89.3;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;4.0;Friday;0;2022;4;Saturday;1;2022;1;Wednesday;0;0.0
190;57;1.0;1;2;3;A;1.0;0;1;220;193.8;IBIS STYLES;Economy;70;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;12.0;Tuesday;0;2021;7;Tuesday;0;2021;7;Friday;0;0.0
191;57;0.0;1;1;2;A;1.0;0;1;174;153.0;IBIS HOTELS;Economy;72;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;3.0;Monday;0;2021;3;Monday;0;2021;3;Wednesday;0;0.0
192;57;1.0;1;2;2;A;1.0;0;1;182;160.2;IBIS STYLES;Economy;72;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;3.0;Monday;0;2021;3;Tuesday;0;2021;3;Thursday;0;0.0
193;57;1.0;1;3;1;A;1.0;0;1;126;110.65;IBIS HOTELS;Economy;264;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;9.0;Tuesday;0;2021;9;Wednesday;0;2021;9;Thursday;0;0.0
195;57;0.0;1;6;1;A;2.0;0;1;96;84.55;IBIS STYLES;Economy;56;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;10.0;Saturday;1;2021;10;Saturday;1;2021;10;Sunday;1;0.0
197;57;1.0;1;5;3;A;2.0;0;1;109;139.65;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;8.0;Wednesday;0;2021;9;Saturday;1;2021;12;Saturday;1;0.0
198;57;2.0;1;7;3;A;1.0;0;1;268;235.6;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;2.0;Friday;0;2022;2;Sunday;1;2022;2;Thursday;0;0.0
199;57;0.0;1;2;2;A;1.0;0;1;207;182.22;IBIS HOTELS;Economy;264;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;6.0;Monday;0;2021;6;Monday;0;2021;8;Saturday;1;0.0
200;57;57.0;1;3;2;A;1.0;0;1;414;364.51;IBIS HOTELS;Economy;123;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;12.0;Friday;0;2021;8;Thursday;0;2021;10;Tuesday;0;0.0
201;57;0.0;1;6;1;A;2.0;0;1;87;76.95;IBIS STYLES;Economy;62;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;1.0;Saturday;1;2022;1;Saturday;1;2022;1;Sunday;1;0.0
202;57;1.0;1;7;3;A;1.0;0;1;289;254.6;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;6.0;Friday;0;2021;7;Sunday;1;2021;10;Monday;0;0.0
203;57;1.0;1;5;3;A;1.0;0;1;313;282.6;IBIS HOTELS;Economy;311;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Platinum;0;0;0;0;2022.0;7.0;Thursday;0;2022;7;Friday;0;2022;1;Saturday;1;0.0
204;57;0.0;1;2;2;A;1.0;0;1;184;161.5;IBIS HOTELS;Economy;264;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;5.0;Tuesday;0;2021;5;Tuesday;0;2021;5;Thursday;0;0.0
208;57;1.0;1;4;1;A;1.0;0;1;32;70.2;ADAGIO ACCESS;Luxury and Upscale;84;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;1.0;Wednesday;0;2021;1;Thursday;0;2021;1;Friday;0;0.0
209;57;0.0;1;2;3;A;1.0;0;1;275;242.25;IBIS HOTELS;Economy;264;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;4.0;Tuesday;0;2021;4;Tuesday;0;2021;4;Friday;0;0.0
210;57;0.0;1;6;1;A;2.0;0;1;65;101.46;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Platinum;0;0;0;0;2022.0;6.0;Saturday;1;2022;6;Saturday;1;2022;6;Sunday;1;0.0
211;57;0.0;1;6;1;A;2.0;0;1;42;80.56;IBIS HOTELS;Economy;59;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;2.0;Wednesday;0;2021;2;Wednesday;0;2021;3;Wednesday;0;0.0
212;57;0.0;1;6;1;A;2.0;0;1;58;95.0;IBIS HOTELS;Economy;66;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;10.0;Thursday;0;2021;10;Thursday;0;2021;11;Sunday;1;0.0
214;57;0.0;1;1;3;A;1.0;0;1;338;297.0;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;12.0;Monday;0;2021;12;Monday;0;2021;12;Thursday;0;0.0
215;57;0.0;1;5;2;A;1.0;0;1;127;111.6;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;1.0;Friday;0;2021;1;Friday;0;2021;1;Sunday;1;0.0
216;57;4.0;1;1;1;A;1.0;0;1;95;83.6;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;1.0;Thursday;0;2022;1;Monday;0;2022;1;Sunday;1;0.0
217;57;1.0;1;5;3;A;2.0;0;1;159;139.65;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;4.0;Thursday;0;2021;4;Friday;0;2021;4;Monday;0;0.0
218;57;2.0;1;5;3;A;2.0;0;1;266;278.16;IBIS HOTELS;Economy;154;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2022.0;9.0;Saturday;1;2022;11;Thursday;0;2022;3;Monday;0;0.0
219;57;9.0;1;3;1;A;2.0;0;1;753;331.5;NOVOTEL;Midscale;280;Southern Europe;B;Second Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;9.0;Monday;0;2021;6;Thursday;0;2021;7;Saturday;1;0.0
220;57;1.0;1;5;1;A;2.0;0;1;3;46.55;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;6.0;Saturday;1;2021;7;Monday;0;2021;8;Thursday;0;0.0
221;57;1.0;1;3;5;A;2.0;0;1;516;454.1;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;9.0;Saturday;1;2021;10;Monday;0;2021;11;Monday;0;0.0
222;57;3.0;1;1;3;A;1.0;0;1;288;253.8;IBIS STYLES;Economy;72;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;11.0;Saturday;1;2021;6;Monday;0;2021;6;Thursday;0;0.0
223;57;0.0;1;1;2;A;1.0;0;1;387;340.8;IBIS HOTELS;Economy;402;Southern Europe;B;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Platinum;0;0;0;0;2022.0;9.0;Monday;0;2022;9;Monday;0;2022;9;Wednesday;0;0.0
224;57;0.0;1;6;2;A;2.0;0;1;151;133.0;IBIS STYLES;Economy;99;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;5.0;Thursday;0;2021;5;Thursday;0;2021;7;Tuesday;0;0.0
225;57;0.0;1;6;1;A;2.0;0;1;49;87.4;IBIS STYLES;Economy;44;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2022.0;5.0;Monday;0;2022;5;Monday;0;2022;6;Thursday;0;0.0
226;57;6.0;1;7;2;A;1.0;0;1;213;187.15;IBIS HOTELS;Economy;264;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;6.0;Wednesday;0;2021;12;Thursday;0;2021;9;Tuesday;0;0.0
227;57;1.0;1;1;2;A;1.0;0;1;225;197.6;IBIS STYLES;Economy;52;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;10.0;Sunday;1;2021;10;Monday;0;2021;10;Wednesday;0;0.0
228;57;0.0;1;6;1;A;1.0;0;1;37;76.95;IBIS HOTELS;Economy;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Platinum;0;0;0;0;2022.0;1.0;Monday;0;2022;1;Monday;0;2022;2;Thursday;0;0.0
229;57;3.0;1;2;2;A;1.0;0;1;190;167.2;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;1.0;Saturday;1;2022;1;Tuesday;0;2022;1;Thursday;0;0.0
230;57;7.0;1;2;3;A;1.0;0;1;435;383.0;IBIS STYLES;Economy;74;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;6.0;Tuesday;0;2022;6;Tuesday;0;2022;6;Friday;0;0.0
231;57;2.0;1;3;1;A;1.0;0;1;89;77.9;IBIS STYLES;Economy;163;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;2.0;Monday;0;2022;2;Wednesday;0;2022;2;Thursday;0;0.0
232;57;1.0;1;6;1;A;2.0;0;1;118;103.91;IBIS HOTELS;Economy;74;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2022.0;2.0;Friday;0;2022;2;Saturday;1;2022;2;Sunday;1;0.0
233;58;20.0;1;4;1;A;2.0;0;1;87;82.82;IBIS HOTELS;Economy;102;Northern Europe;H;Second Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Friday;0;2022;6;Thursday;0;2022;6;Friday;0;0.0
234;59;54.0;1;5;2;A;2.0;0;1;166;182.4;ADAGIO;Midscale;84;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;4.0;Sunday;1;2021;6;Friday;0;2021;6;Sunday;1;0.0
236;60;158.0;0;2;1;A;1.0;0;1;572;251.75;NOVOTEL;Midscale;151;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Classic;0;0;0;0;2022.0;4.0;Friday;0;2022;9;Tuesday;0;2022;9;Wednesday;0;0.0
239;61;1.0;1;5;1;A;2.0;0;1;43;0.0;IBIS HOTELS;Economy;160;IMEA;H;Second Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;3.0;Thursday;0;2022;3;Friday;0;2022;3;Saturday;1;0.0
241;63;64.0;1;6;1;M;2.0;1;1;237;0.0;MERCURE;Midscale;89;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;1.0;Friday;0;2022;3;Saturday;1;2022;3;Sunday;1;0.0
245;63;19.0;0;6;1;M;2.0;1;1;207;83.31;MERCURE;Midscale;89;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;8.0;Monday;0;2021;2;Saturday;1;2021;2;Sunday;1;0.0
246;63;0.0;0;7;1;A;4.0;0;1;93;69.87;MERCURE;Midscale;155;Northern Europe;G;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;8.0;Sunday;1;2022;8;Sunday;1;2022;8;Monday;0;1.0
250;63;83.0;0;6;1;M;2.0;1;1;241;96.04;MERCURE;Midscale;89;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;8.0;Sunday;1;2021;6;Friday;0;2021;7;Sunday;1;0.0
257;65;33.0;1;5;2;A;1.0;0;1;118;113.24;IBIS HOTELS;Economy;86;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;9.0;Sunday;1;2022;10;Friday;0;2022;10;Sunday;1;0.0
258;65;61.0;1;5;1;A;1.0;0;1;55;0.0;IBIS HOTELS;Economy;86;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;1.0;Sunday;1;2022;3;Friday;0;2022;3;Saturday;1;0.0
259;66;6.0;0;3;1;A;1.0;0;1;151;133.0;IBIS HOTELS;Economy;79;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;1.0;Sunday;1;2022;7;Saturday;1;2022;8;Tuesday;0;0.0
262;67;55.0;1;7;1;A;2.0;0;1;450;180.01;NOVOTEL;Midscale;109;Pacific;H;Second Location;PACIFIC;PACIFIC;SEA;leisure;1;Accor Plus Silver;0;0;1;0;2022.0;4.0;Monday;0;2022;12;Tuesday;0;2022;6;Monday;0;0.0
264;67;39.0;1;2;1;A;2.0;0;1;107;0.0;OTHER BRAND;Midscale;100;Pacific;A;Prime Location;PACIFIC;PACIFIC;TOWN;leisure;1;Accor Plus Silver;0;0;1;0;2022.0;8.0;Thursday;0;2022;5;Tuesday;0;2022;5;Wednesday;0;0.0
265;68;104.0;1;6;1;A;2.0;0;1;287;114.8;MERCURE;Midscale;85;Pacific;G;Prime Location;PACIFIC;PACIFIC;AIRPORT;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Friday;0;2022;9;Saturday;1;2022;9;Sunday;1;0.0
266;69;1.0;1;2;2;A;1.0;0;1;33;0.0;IBIS BUDGET;Economy;234;South America;X;Unknown Location;SOUTH AMERICA;SOUTH AMERICA;None;business;1;ALL Classic;0;0;0;0;2022.0;1.0;Monday;0;2022;1;Tuesday;0;2022;1;Thursday;0;0.0
267;69;5.0;1;3;3;A;1.0;0;1;210;167.88;IBIS HOTELS;Economy;100;South America;D;Prime Location;SOUTH AMERICA;SOUTH AMERICA;None;leisure;1;ALL Classic;0;0;0;0;2022.0;1.0;Friday;0;2022;6;Tuesday;0;2022;9;Wednesday;0;0.0
268;70;43.0;1;3;2;A;1.0;0;1;237;102.19;MERCURE;Midscale;64;South America;A;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;business;1;ALL Classic;0;0;0;0;2022.0;6.0;Tuesday;0;2022;7;Wednesday;0;2022;7;Friday;0;0.0
270;71;1.0;1;5;1;M;2.0;0;1;67;63.55;IBIS HOTELS;Economy;72;Southern Europe;G;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;7.0;Thursday;0;2021;7;Friday;0;2021;7;Saturday;1;-1.0
272;72;6.0;1;6;9;M;2.0;0;1;942;828.9;IBIS HOTELS;Economy;111;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;8.0;Sunday;1;2021;8;Saturday;1;2021;8;Monday;0;-9.0
276;75;0.0;1;4;1;A;2.0;0;1;225;197.6;IBIS STYLES;Economy;83;Southern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;9.0;Tuesday;0;2022;9;Tuesday;0;2022;10;Thursday;0;0.0
277;76;1.0;0;5;2;A;2.0;0;1;317;279.12;IBIS HOTELS;Economy;72;Southern Europe;H;Second Location;EUROPE;FRANCE;SEA;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Thursday;0;2022;5;Friday;0;2022;5;Sunday;1;0.0
280;77;131.0;0;4;4;M;2.0;0;1;1469;1202.55;SOFITEL;Luxury and Upscale;92;IMEA;D;Prime Location;MIDDLE EAST;MIDDLE EAST;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;6.0;Saturday;1;2021;4;Sunday;1;2021;8;Wednesday;0;-4.0
283;78;10.0;1;7;2;M;2.0;0;1;361;155.71;MERCURE;Midscale;271;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;9.0;Thursday;0;2021;3;Wednesday;0;2021;5;Monday;0;0.0
284;78;29.0;1;6;3;A;2.0;0;1;337;296.96;IBIS STYLES;Economy;88;Southern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;8.0;Thursday;0;2022;7;Tuesday;0;2022;10;Wednesday;0;0.0
285;78;12.0;1;5;1;M;2.0;0;1;182;82.14;MERCURE;Midscale;160;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;8.0;Sunday;1;2021;10;Saturday;1;2021;11;Tuesday;0;0.0
289;81;4.0;1;6;1;M;1.0;0;1;617;0.0;MGALLERY;Luxury and Upscale;84;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;12.0;Tuesday;0;2022;1;Saturday;1;2022;2;Tuesday;0;0.0
292;84;16.0;1;2;3;A;2.0;0;1;123;272.25;ADAGIO ACCESS;Economy;106;Southern Europe;X;Unknown Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Sunday;1;2022;9;Thursday;0;2022;12;Thursday;0;0.0
293;84;19.0;1;5;2;M;2.0;0;1;341;300.2;IBIS STYLES;Economy;139;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Sunday;1;2022;12;Thursday;0;2022;8;Sunday;1;0.0
294;84;5.0;1;5;2;A;2.0;0;1;365;331.1;IBIS STYLES;Economy;90;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Sunday;1;2022;7;Friday;0;2022;7;Sunday;1;0.0
295;84;9.0;1;2;2;A;2.0;0;1;669;294.5;NOVOTEL;Midscale;121;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Sunday;1;2022;2;Tuesday;0;2022;4;Friday;0;0.0
296;84;7.0;1;7;2;A;2.0;0;1;177;177.11;ADAGIO;Midscale;103;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Sunday;1;2022;7;Sunday;1;2022;2;Tuesday;0;0.0
297;84;11.0;1;4;5;A;2.0;0;1;884;980.65;ADAGIO;Midscale;375;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Sunday;1;2022;4;Friday;0;2022;9;Thursday;0;0.0
299;86;0.0;1;3;1;A;1.0;0;1;128;113.05;IBIS STYLES;Economy;42;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;8.0;Wednesday;0;2022;8;Wednesday;0;2022;1;Sunday;1;0.0
301;88;5.0;1;3;2;A;1.0;0;1;1526;671.64;MERCURE;Midscale;47;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;9.0;Friday;0;2022;9;Wednesday;0;2022;9;Friday;0;0.0
311;93;6.0;1;5;2;M;2.0;0;1;171;150.1;IBIS HOTELS;Economy;122;Southern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Classic;0;0;0;0;2021.0;8.0;Saturday;1;2021;8;Friday;0;2021;8;Sunday;1;-2.0
312;94;2.0;1;6;2;A;2.0;1;1;1131;501.0;NOVOTEL;Midscale;106;Southern Europe;B;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Thursday;0;2022;7;Tuesday;0;2022;9;Monday;0;0.0
315;96;18.0;1;1;2;A;1.0;0;1;45;36.03;IBIS HOTELS;Economy;130;South America;G;Prime Location;SOUTH AMERICA;SOUTH AMERICA;None;leisure;1;ALL Platinum;0;0;0;0;2020.0;12.0;Thursday;0;2021;1;Monday;0;2021;1;Wednesday;0;0.0
316;96;13.0;1;3;2;A;1.0;0;1;80;0.0;IBIS HOTELS;Economy;114;South America;E;Second Location;SOUTH AMERICA;SOUTH AMERICA;AIRPORT;business;1;ALL Platinum;0;0;0;0;2021.0;4.0;Sunday;1;2021;11;Wednesday;0;2021;11;Friday;0;0.0
317;96;11.0;1;1;2;A;1.0;0;1;54;44.22;IBIS HOTELS;Economy;130;South America;G;Prime Location;SOUTH AMERICA;SOUTH AMERICA;None;business;1;ALL Platinum;0;0;0;0;2020.0;12.0;Thursday;0;2021;11;Monday;0;2021;1;Wednesday;0;0.0
319;96;0.0;1;3;2;A;1.0;0;1;69;53.78;IBIS STYLES;Economy;160;South America;G;Prime Location;SOUTH AMERICA;SOUTH AMERICA;None;business;1;ALL Platinum;0;0;0;0;2021.0;10.0;Wednesday;0;2021;10;Wednesday;0;2021;10;Friday;0;-2.0
